counts_profileVisits,counts_kisses,counts_fans,counts_g
8.13739583005665,4.948759890378168,0.0,0.0
8.689801056022553,4.07753744390572,0.0,0.0
8.719807451477955,5.209486152841421,0.6931471805599453,0.0
7.344072850573066,3.295836866004329,0.0,0.0
8.66957087183712,5.8377304471659395,0.0,0.0
9.378563004390635,6.784457062637643,1.0986122886681098,0.0
5.937536205082426,3.2188758248682006,0.0,0.0
6.634633357861686,3.6375861597263857,0.0,0.0
9.192888978362427,6.20455776256869,0.0,0.0
8.399085102935908,5.384495062789089,0.0,0.0
5.327876168789581,2.3978952727983707,1.3862943611198906,0.0
5.69035945432406,1.791759469228055,2.8903717578961645,0.0
6.333279628139691,3.367295829986474,0.0,0.0
7.5443321080536885,4.6913478822291435,0.0,0.0
8.36730010184162,5.402677381872279,0.0,0.0
5.181783550292085,1.6094379124341003,0.0,0.0
7.870547844507712,5.19295685089021,0.0,0.0
7.9996785794994505,5.0238805208462765,0.0,0.0
6.246106765481563,2.772588722239781,0.6931471805599453,0.0
8.484049972822984,5.60947179518496,0.6931471805599453,0.0
6.318968113746434,3.5263605246161616,0.0,0.0
5.723585101952381,2.4849066497880004,0.0,0.0
6.946013991099227,3.6635616461296463,0.0,0.0
7.130098510125578,4.219507705176107,0.0,0.0
7.183870715062453,4.290459441148391,0.0,0.0
10.767979599176396,7.6676260915849905,0.0,0.6931471805599453
8.76201995356159,5.308267697401205,2.0794415416798357,0.0
6.371611847231857,2.1972245773362196,0.0,0.0
5.916202062607435,2.772588722239781,0.0,0.0
5.568344503761097,1.9459101490553132,0.0,0.0
7.143617602704121,4.23410650459726,0.0,0.0
6.630683385642372,4.060443010546419,2.3978952727983707,0.0
6.723832440821209,3.6375861597263857,0.0,0.0
